date,value
12/31/2019,20.5
12/31/2019,20.5
12/31/2019,20.3
12/31/2019,20.6
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.8
12/31/2019,20.5
12/31/2019,20.4
12/31/2019,20.3
12/31/2019,20.6
12/31/2019,20.9
12/31/2019,22.2
12/31/2019,20.5
12/31/2019,21.5
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.4
12/31/2019,20.3
12/31/2019,20.6
12/31/2019,20.9
12/31/2019,22.2
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.5
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.8
12/31/2019,20.5
12/31/2019,20.8
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.5
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,22
12/31/2019,19.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.8
12/31/2019,20.6
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.5
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,22
12/31/2019,19.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,22
12/31/2019,19.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.8
12/31/2019,20.8
12/31/2019,20.5
12/31/2019,20.8
12/31/2019,20.8
12/31/2019,20.6
12/31/2019,20.4
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.5
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.8
12/31/2019,20.5
12/31/2019,20.8
12/31/2019,20.8
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.4
12/31/2019,20.6
12/31/2019,21.5
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.4
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.8
12/31/2019,19.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.8
12/31/2019,19.7
12/31/2019,20.8
12/31/2019,20.5
12/31/2019,20.8
12/31/2019,20.8
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.8
12/31/2019,21
12/31/2019,22.4
12/31/2019,20.6
12/31/2019,21.5
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.8
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.4
12/31/2019,20.6
12/31/2019,21.5
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.7
12/31/2019,20.4
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.4
12/31/2019,20.6
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.8
12/31/2019,19.6
12/31/2019,20.6
12/31/2019,20.4
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.8
12/31/2019,19.6
12/31/2019,20.8
12/31/2019,20.4
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.7
12/31/2019,20.8
12/31/2019,20.4
12/31/2019,20.8
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.6
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.6
12/31/2019,20.8
12/31/2019,20.4
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.6
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.2
12/31/2019,20.6
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21.8
12/31/2019,19.6
12/31/2019,20.8
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.6
12/31/2019,20.8
12/31/2019,20.3
12/31/2019,20.8
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.4
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.6
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.6
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.2
12/31/2019,20.6
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.7
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,21.8
12/31/2019,19.6
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.1
12/31/2019,20.6
12/31/2019,20.8
12/31/2019,22.2
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,21.8
12/31/2019,19.5
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.2
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,21.8
12/31/2019,19.5
12/31/2019,20.8
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,21.8
12/31/2019,19.5
12/31/2019,20.8
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,21
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.5
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,21.9
12/31/2019,19.5
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.1
12/31/2019,20.6
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.1
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,21.8
12/31/2019,19.5
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.5
12/31/2019,20.1
12/31/2019,20.6
12/31/2019,20.8
12/31/2019,22.2
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.1
12/31/2019,20.1
12/31/2019,20.6
12/31/2019,21.8
12/31/2019,19.4
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.6
12/31/2019,20.1
12/31/2019,20.6
12/31/2019,20.8
12/31/2019,22.2
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.1
12/31/2019,20
12/31/2019,20.6
12/31/2019,21.8
12/31/2019,19.5
12/31/2019,20.8
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.1
12/31/2019,20
12/31/2019,20.6
12/31/2019,21.8
12/31/2019,19.5
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.1
12/31/2019,20
12/31/2019,20.6
12/31/2019,21.8
12/31/2019,19.5
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.6
12/31/2019,20.1
12/31/2019,20.6
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.4
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.1
12/31/2019,20
12/31/2019,20.6
12/31/2019,21.8
12/31/2019,19.5
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.6
12/31/2019,20.8
12/31/2019,22.2
12/31/2019,20.4
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20.1
12/31/2019,20
12/31/2019,20.6
12/31/2019,21.8
12/31/2019,19.5
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.5
12/31/2019,20
12/31/2019,20.6
12/31/2019,20.8
12/31/2019,22.1
12/31/2019,20.4
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,20.1
12/31/2019,20
12/31/2019,20.6
12/31/2019,21.8
12/31/2019,19.5
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.6
12/31/2019,20.8
12/31/2019,22.1
12/31/2019,20.4
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,20
12/31/2019,20
12/31/2019,20.6
12/31/2019,21.8
12/31/2019,19.5
12/31/2019,20.8
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,20.8
12/31/2019,20.1
12/31/2019,20.8
12/31/2019,20.9
12/31/2019,22.2
12/31/2019,20.4
12/31/2019,21.5
12/31/2019,20.7
12/31/2019,20.1
12/31/2019,20
12/31/2019,20.6
12/31/2019,21.8
12/31/2019,19.6
12/31/2019,21
12/31/2019,20.2
12/31/2019,20.8
12/31/2019,20.8
12/31/2019,21
12/31/2019,20.2
12/31/2019,21
12/31/2019,21
12/31/2019,22.5
12/31/2019,20.5
12/31/2019,21.5
12/31/2019,20.7
12/31/2019,20.1
12/31/2019,20
12/31/2019,20.6
12/31/2019,22
12/31/2019,19.5
12/31/2019,20.9
12/31/2019,20.2
12/31/2019,20.8
12/31/2019,20.7
12/31/2019,21
12/31/2019,20.2
12/31/2019,20.9
12/31/2019,21
12/31/2019,22.6
12/31/2019,20.5
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20.1
12/31/2019,20
12/31/2019,20.6
12/31/2019,22
12/31/2019,19.5
12/31/2019,20.8
12/31/2019,20.2
12/31/2019,20.8
12/31/2019,20.6
12/31/2019,20.8
12/31/2019,20.1
12/31/2019,20.8
12/31/2019,21
12/31/2019,22.6
12/31/2019,20.4
12/31/2019,21.7
12/31/2019,20.7
12/31/2019,20.1
12/31/2019,20
12/31/2019,20.6
12/31/2019,22
12/31/2019,19.5
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.8
12/31/2019,20.5
12/31/2019,20.8
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.5
12/31/2019,20.4
12/31/2019,21.7
12/31/2019,20.7
12/31/2019,20.1
12/31/2019,20
12/31/2019,20.6
12/31/2019,22
12/31/2019,19.5
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.7
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.5
12/31/2019,20.4
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20
12/31/2019,20
12/31/2019,20.6
12/31/2019,22
12/31/2019,19.4
12/31/2019,20.7
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,20.4
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.4
12/31/2019,20.4
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20
12/31/2019,20
12/31/2019,20.6
12/31/2019,22
12/31/2019,19.4
12/31/2019,20.6
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.8
12/31/2019,22.3
12/31/2019,20.4
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20
12/31/2019,20
12/31/2019,20.6
12/31/2019,21.9
12/31/2019,19.4
12/31/2019,20.7
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,20.4
12/31/2019,20.7
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.3
12/31/2019,20.4
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,21.9
12/31/2019,19.4
12/31/2019,20.8
12/31/2019,20.1
12/31/2019,20.8
12/31/2019,20.5
12/31/2019,20.8
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.5
12/31/2019,20.4
12/31/2019,21.5
12/31/2019,20.7
12/31/2019,20
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,22
12/31/2019,19.4
12/31/2019,20.7
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,20.5
12/31/2019,20.8
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.9
12/31/2019,22.4
12/31/2019,20.3
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,22
12/31/2019,19.4
12/31/2019,20.7
12/31/2019,20.1
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.8
12/31/2019,22.3
12/31/2019,20.3
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,21.9
12/31/2019,19.3
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20
12/31/2019,20.6
12/31/2019,20.8
12/31/2019,22.3
12/31/2019,20.3
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,21.8
12/31/2019,19.3
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.8
12/31/2019,22.3
12/31/2019,20.3
12/31/2019,21.6
12/31/2019,20.6
12/31/2019,20
12/31/2019,19.9
12/31/2019,20.5
12/31/2019,21.9
12/31/2019,19.3
12/31/2019,20.7
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.4
12/31/2019,20.8
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.8
12/31/2019,22.3
12/31/2019,20.3
12/31/2019,21.6
12/31/2019,20.7
12/31/2019,20
12/31/2019,19.8
12/31/2019,20.5
12/31/2019,21.9
12/31/2019,19.3
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,22.2
12/31/2019,20.3
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.9
12/31/2019,19.8
12/31/2019,20.5
12/31/2019,21.8
12/31/2019,19.3
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,22.2
12/31/2019,20.3
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.9
12/31/2019,19.8
12/31/2019,20.5
12/31/2019,21.8
12/31/2019,19.3
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,22.2
12/31/2019,20.3
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.9
12/31/2019,19.8
12/31/2019,20.5
12/31/2019,21.8
12/31/2019,19.3
12/31/2019,20.7
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.4
12/31/2019,20.8
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.8
12/31/2019,22.3
12/31/2019,20.3
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.9
12/31/2019,19.8
12/31/2019,20.5
12/31/2019,21.8
12/31/2019,19.2
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.8
12/31/2019,19.9
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,22.3
12/31/2019,20.3
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.9
12/31/2019,19.8
12/31/2019,20.5
12/31/2019,21.8
12/31/2019,19.2
12/31/2019,20.5
12/31/2019,20
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,19.8
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,22.2
12/31/2019,20.3
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.9
12/31/2019,19.8
12/31/2019,20.5
12/31/2019,21.8
12/31/2019,19.2
12/31/2019,20.5
12/31/2019,20
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,19.8
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,22.2
12/31/2019,20.2
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.8
12/31/2019,19.8
12/31/2019,20.5
12/31/2019,21.8
12/31/2019,19.2
12/31/2019,20.5
12/31/2019,20
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,22.2
12/31/2019,20.3
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.8
12/31/2019,19.8
12/31/2019,20.5
12/31/2019,21.8
12/31/2019,19.2
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.4
12/31/2019,20.8
12/31/2019,19.9
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,22.3
12/31/2019,20.3
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.8
12/31/2019,19.8
12/31/2019,20.4
12/31/2019,21.8
12/31/2019,19.2
12/31/2019,20.5
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.3
12/31/2019,20.8
12/31/2019,19.9
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,22.3
12/31/2019,20.2
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.8
12/31/2019,19.8
12/31/2019,20.4
12/31/2019,21.8
12/31/2019,19.2
12/31/2019,20.5
12/31/2019,20
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.7
12/31/2019,19.8
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,22.1
12/31/2019,20.2
12/31/2019,21.5
12/31/2019,20.5
12/31/2019,19.8
12/31/2019,19.8
12/31/2019,20.4
12/31/2019,21.7
12/31/2019,19.2
12/31/2019,20.5
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.2
12/31/2019,20.6
12/31/2019,19.8
12/31/2019,20.6
12/31/2019,20.6
12/31/2019,22.1
12/31/2019,20.2
12/31/2019,21.5
12/31/2019,20.5
12/31/2019,19.8
12/31/2019,19.8
12/31/2019,20.4
12/31/2019,21.7
12/31/2019,19.2
12/31/2019,20.5
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.8
12/31/2019,20
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,22.1
12/31/2019,20.2
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.8
12/31/2019,19.7
12/31/2019,20.4
12/31/2019,21.7
12/31/2019,19.2
12/31/2019,20.6
12/31/2019,20
12/31/2019,20.6
12/31/2019,20.5
12/31/2019,20.9
12/31/2019,20
12/31/2019,20.7
12/31/2019,20.7
12/31/2019,22.2
12/31/2019,20.2
12/31/2019,21.5
12/31/2019,20.6
12/31/2019,19.8
12/31/2019,19.8
12/31/2019,20.4
12/31/2019,21.8
12/31/2019,19.2
12/31/2019,20.5
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.8
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,22.2
12/31/2019,20.2
12/31/2019,21.6
12/31/2019,20.5
12/31/2019,19.8
12/31/2019,19.7
12/31/2019,20.4
12/31/2019,21.8
12/31/2019,19.2
12/31/2019,20.4
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.7
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.6
12/31/2019,22.1
12/31/2019,20.1
12/31/2019,21.6
12/31/2019,20.5
12/31/2019,19.8
12/31/2019,19.7
12/31/2019,20.4
12/31/2019,21.7
12/31/2019,19.2
12/31/2019,20.5
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.8
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,22.1
12/31/2019,20.1
12/31/2019,21.6
12/31/2019,20.5
12/31/2019,19.8
12/31/2019,19.7
12/31/2019,20.4
12/31/2019,21.7
12/31/2019,19.2
12/31/2019,20.6
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.4
12/31/2019,20.9
12/31/2019,20
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,22.2
12/31/2019,20.2
12/31/2019,21.5
12/31/2019,20.5
12/31/2019,19.8
12/31/2019,19.7
12/31/2019,20.3
12/31/2019,21.8
12/31/2019,19.2
12/31/2019,20.5
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.8
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.7
12/31/2019,22.2
12/31/2019,20.1
12/31/2019,21.6
12/31/2019,20.5
12/31/2019,19.8
12/31/2019,19.7
12/31/2019,20.3
12/31/2019,21.8
12/31/2019,19.1
12/31/2019,20.4
12/31/2019,19.9
12/31/2019,20.6
12/31/2019,20.3
12/31/2019,20.8
12/31/2019,19.8
12/31/2019,20.6
12/31/2019,20.6
12/31/2019,22.1
12/31/2019,20.1
12/31/2019,21.6
12/31/2019,20.5
12/31/2019,19.8
12/31/2019,19.7
12/31/2019,20.3
12/31/2019,21.7
12/31/2019,19.2
12/31/2019,20.6
